"","MSNDATE","PeriodOfDay","Year","TGTCOUNTRY","TGTLATDD_DDD_WGS84","TGTLONDDD_DDD_WGS84","VALID_AIRCRAFT_ROOT","WEAPONTYPEWEIGHT","TIMEONTARGET","TargetType"
"233","1967-07-05","N",1967,"NORTH VIETNAM",17.666666,106.45,"B-57",0,1620,"MOTOR VEHICLE"
"234","1966-09-22","D",1966,"NORTH VIETNAM",16.925,106.933333,"B-57",263,547,"BUILDINGS"
"235","1968-03-23","N",1968,"SOUTH VIETNAM",16.86763764,106.7619049,"B-57",799,2143,"ANTI-AIRCRAFT"
"236","1967-08-06","N",1967,"NORTH VIETNAM",17.777777,106.440833,"B-57",500,1545,"MOTOR VEHICLE"
"237","1969-08-03","D",1969,"SOUTH VIETNAM",10.74281847,107.3115878,"B-57",799,1240,"BUILDINGS"
"238","1966-04-04","D",1966,"NORTH VIETNAM",17.75,105.783333,"B-57",799,320,"ROAD"
"239","1966-04-08","D",1966,"NORTH VIETNAM",16.983333,106.633333,"B-57",272,850,"TROOPS"
"240","1967-10-23","N",1967,"NORTH VIETNAM",17.705833,106.481388,"B-57",680,1730,"FERRY"
"241","1967-09-21","N",1967,"NORTH VIETNAM",17.833333,106.216666,"B-57",900,1610,"AREA\DEPOT"
"242","1967-06-24","N",1967,"NORTH VIETNAM",17.231944,106.656944,"B-57",680,1515,"TRUCK PARK\STOP"
"243","1967-07-27","N",1967,"NORTH VIETNAM",17.597222,106.519444,"B-57",0,1705,"MOTOR VEHICLE"
"244","1967-10-02","N",1967,"NORTH VIETNAM",17.502777,106.177777,"B-57",680,0,"UNKNOWN\UNIDENTIFIED"
"245","1967-07-26","N",1967,"NORTH VIETNAM",17.722222,106.363888,"B-57",0,1815,"ANTI-AIRCRAFT"
"246","1967-08-22","N",1967,"NORTH VIETNAM",17.815277,106.4,"B-57",900,1710,"TRUCK PARK\STOP"
"247","1969-06-15","D",1969,"SOUTH VIETNAM",12.22940726,108.7860315,"B-57",0,1225,"BASE"
"248","1967-09-03","N",1967,"NORTH VIETNAM",17.533333,106.523611,"B-57",0,1210,"MOTOR VEHICLE"
"249","1967-07-26","N",1967,"NORTH VIETNAM",18.018055,105.863888,"B-57",0,1430,"MOTOR VEHICLE"
"250","1966-09-01","D",1966,"NORTH VIETNAM",17.288888,106.195833,"B-57",500,929,"FORD"
"251","1966-09-05","Unknown",1966,"NORTH VIETNAM",17.017,106.639,"B-57",500,920,"TRUCK PARK\STOP"
"252","1966-10-05","D",1966,"NORTH VIETNAM",17.975,105.930555,"B-57",561,839,"UNKNOWN\UNIDENTIFIED"
"253","1967-06-20","N",1967,"NORTH VIETNAM",17.047222,106.625,"B-57",0,2050,"AREA\DEPOT"
"254","1967-07-16","N",1967,"NORTH VIETNAM",17.541666,106.552777,"B-57",0,1025,"MOTOR VEHICLE"
"255","1966-04-30","N",1966,"NORTH VIETNAM",17.75,105.766666,"B-57",500,1233,"ROAD"
"256","1966-10-07","D",1966,"NORTH VIETNAM",16.933333,106.95,"B-57",50,100,"TOWER"
"257","1967-07-18","N",1967,"NORTH VIETNAM",17.65,106.461111,"B-57",0,1550,"MOTOR VEHICLE"
"258","1967-07-20","N",1967,"NORTH VIETNAM",17.880555,106.063888,"B-57",0,1340,"TRUCK PARK\STOP"
"259","1968-05-17","N",1968,"NORTH VIETNAM",17.772222,105.783333,"B-57",0,1655,"MOTOR VEHICLE"
"260","1968-11-19","D",1968,"SOUTH VIETNAM",14.36298669,107.5805068,"B-57",799,1355,"ANTI-AIRCRAFT"
"261","1967-09-20","N",1967,"NORTH VIETNAM",17.466666,106.516666,"B-57",0,1420,"UNKNOWN\UNIDENTIFIED"
"262","1968-07-26","N",1968,"NORTH VIETNAM",17.084,107.084,"B-57",500,1525,"ANTI-AIRCRAFT"
"263","1966-08-17","N",1966,"NORTH VIETNAM",17.283,106.2,"B-57",1104,2015,"ROAD"
"264","1967-07-17","N",1967,"NORTH VIETNAM",17.559722,106.583333,"B-57",0,1455,"MOTOR VEHICLE"
"265","1967-09-08","N",1967,"NORTH VIETNAM",17.444444,106.541666,"B-57",680,1627,"LIGHTS ON ROAD"
"266","1968-03-08","N",1968,"NORTH VIETNAM",16.962,107.039,"B-57",799,2136,"BUILDINGS"
"267","1967-07-28","N",1967,"NORTH VIETNAM",17.529722,105.265833,"B-57",0,0,"AREA\DEPOT"
"268","1968-02-22","N",1968,"SOUTH VIETNAM",16.51789387,106.6528335,"B-57",799,1539,"AREA\DEPOT"
"269","1966-04-24","D",1966,"SOUTH VIETNAM",14.32384223,109.0515194,"B-57",0,945,"AREA\DEPOT"
"270","1967-09-21","N",1967,"NORTH VIETNAM",17.833333,106.216666,"B-57",500,1610,"AREA\DEPOT"
"271","1966-10-08","D",1966,"NORTH VIETNAM",17.851,106.439,"B-57",50,700,"BRIDGE"
"272","1966-09-25","D",1966,"NORTH VIETNAM",17.1,107.016666,"B-57",263,200,"AREA\DEPOT"
"273","1968-03-20","N",1968,"NORTH VIETNAM",17.95,105.733,"B-57",900,900,"MOTOR VEHICLE"
"274","1966-10-03","D",1966,"NORTH VIETNAM",17.838888,105.7925,"B-57",561,920,"BRIDGE"
"275","1967-09-27","N",1967,"NORTH VIETNAM",17.113888,107.030555,"B-57",900,1644,"UNKNOWN\UNIDENTIFIED"
"276","1967-08-21","N",1967,"NORTH VIETNAM",17.594444,106.519444,"B-57",680,1500,"MOTOR VEHICLE"
"277","1966-08-24","D",1966,"NORTH VIETNAM",17.033,107.017,"B-57",272,233,"AREA\DEPOT"
"278","1967-07-31","N",1967,"NORTH VIETNAM",17.241666,106.6,"B-57",0,1235,"MOTOR VEHICLE"
"279","1967-05-30","D",1967,"SOUTH VIETNAM",14.708333,107.216666,"B-57",100,1417,"ROAD"
"280","1967-07-06","N",1967,"NORTH VIETNAM",17.4325,105.166388,"B-57",0,1535,"AREA\DEPOT"
"281","1968-05-17","N",1968,"NORTH VIETNAM",17.772222,105.783333,"B-57",0,1655,"MOTOR VEHICLE"
"282","1967-05-04","N",1967,"NORTH VIETNAM",16.906944,106.788888,"B-57",680,1252,"AREA\DEPOT"
"283","1967-09-28","D",1967,"NORTH VIETNAM",17.097222,106.986111,"B-57",680,2225,"UNKNOWN\UNIDENTIFIED"
"284","1967-09-24","N",1967,"NORTH VIETNAM",17.858888,105.809722,"B-57",680,1705,"TRUCK PARK\STOP"
"285","1966-09-11","D",1966,"NORTH VIETNAM",17.075,106.633,"B-57",25,2355,"AREA\DEPOT"
"286","1966-01-12","D",1966,"SOUTH VIETNAM",14.35364912,107.5247944,"B-57",263,355,"UNKNOWN\UNIDENTIFIED"
"287","1968-09-04","D",1968,"SOUTH VIETNAM",10.51567577,105.9686008,"B-57",0,530,"BUILDINGS"
"288","1968-09-04","D",1968,"SOUTH VIETNAM",15.86929095,107.9422296,"B-57",25,451,"AREA\DEPOT"
"289","1968-06-19","N",1968,"NORTH VIETNAM",17.298611,106.2,"B-57",25,1629,"ROAD"
"290","1966-08-13","D",1966,"NORTH VIETNAM",17.167,106.733,"B-57",1104,855,"BRIDGE"
"291","1966-04-06","D",1966,"NORTH VIETNAM",17.866666,105.85,"B-57",272,710,"ROAD"
"292","1967-07-23","N",1967,"NORTH VIETNAM",17.5,106.938888,"B-57",0,1852,"AREA\DEPOT"
"293","1968-03-20","N",1968,"SOUTH VIETNAM",16.70938514,106.6657269,"B-57",799,2200,"MOTOR VEHICLE"
"294","1967-09-29","N",1967,"NORTH VIETNAM",17.633333,106.433333,"B-57",680,2001,"MOTOR VEHICLE"
"295","1968-06-10","N",1968,"NORTH VIETNAM",17.834722,106.111111,"B-57",799,1719,"MOTOR VEHICLE"
"296","1967-03-03","N",1967,"NORTH VIETNAM",17.027777,107.116666,"B-57",799,1915,"UNKNOWN\UNIDENTIFIED"
"297","1966-08-17","D",1966,"NORTH VIETNAM",17.083,106.983,"B-57",1104,824,"AREA\DEPOT"
"298","1969-09-14","D",1969,"SOUTH VIETNAM",14.14884255,108.8779657,"B-57",799,1158,"AREA\DEPOT"
"299","1967-06-26","N",1967,"NORTH VIETNAM",17.052222,106.881944,"B-57",799,2020,"AREA\DEPOT"
"300","1966-08-03","D",1966,"NORTH VIETNAM",17.133,106.767,"B-57",1104,808,"AREA\DEPOT"
"301","1967-07-10","N",1967,"NORTH VIETNAM",17.675,106.497222,"B-57",0,1445,"MOTOR VEHICLE"
"302","1966-03-06","D",1966,"SOUTH VIETNAM",16.31446482,106.9777308,"B-57",263,440,"AREA\DEPOT"
"303","1968-06-10","N",1968,"NORTH VIETNAM",17.865,106.051,"B-57",50,1600,"ROAD"
"304","1967-09-09","N",1967,"NORTH VIETNAM",17.543055,106.540277,"B-57",0,1617,"MOTOR VEHICLE"
"305","1966-03-30","D",1966,"NORTH VIETNAM",17.75,105.766666,"B-57",272,237,"ROAD"
"306","1967-08-19","N",1967,"NORTH VIETNAM",17.616666,106.375,"B-57",500,1635,"MOTOR VEHICLE"
"307","1966-03-30","D",1966,"NORTH VIETNAM",17.75,105.766666,"B-57",799,237,"ROAD"
"308","1967-07-29","N",1967,"NORTH VIETNAM",17.863888,105.797222,"B-57",0,1445,"MOTOR VEHICLE"
"309","1967-07-15","N",1967,"NORTH VIETNAM",17.620833,106.490277,"B-57",0,1640,"MOTOR VEHICLE"
"310","1967-09-11","N",1967,"NORTH VIETNAM",17.691666,106.275,"B-57",0,1520,"TRUCK PARK\STOP"
"311","1967-09-06","N",1967,"NORTH VIETNAM",17.055555,106.911111,"B-57",0,1715,"ANTI-AIRCRAFT"
"312","1969-04-10","N",1969,"SOUTH VIETNAM",12.46921628,107.85457,"B-57",694,2120,"AREA\DEPOT"
"313","1966-04-23","N",1966,"NORTH VIETNAM",17.833333,105.883333,"B-57",272,2155,"TROOPS"
"314","1967-09-30","N",1967,"SOUTH VIETNAM",16.95379879,107.1101055,"B-57",0,1842,"AREA\DEPOT"
"315","1968-03-18","N",1968,"NORTH VIETNAM",17.761,106.372,"B-57",900,2130,"MOTOR VEHICLE"
"316","1968-05-29","N",1968,"SOUTH VIETNAM",16.033333,106.2125,"B-57",0,1916,"TRUCK PARK\STOP"
"317","1967-07-04","N",1967,"NORTH VIETNAM",17.8625,106.706944,"B-57",0,2055,"UNKNOWN\UNIDENTIFIED"
"318","1967-07-03","N",1967,"NORTH VIETNAM",17.791666,106.245833,"B-57",0,1600,"MOTOR VEHICLE"
"319","1966-08-31","Unknown",1966,"NORTH VIETNAM",17.216666,106.65,"B-57",0,2353,"TROOPS"
"320","1966-08-29","Unknown",1966,"NORTH VIETNAM",17.283333,106.2,"B-57",0,2055,"BRIDGE"
"321","1966-04-20","D",1966,"SOUTH VIETNAM",14.87014364,108.7986065,"B-57",25,905,"BUILDINGS"
"322","1967-07-27","N",1967,"NORTH VIETNAM",17.597222,106.519444,"B-57",0,1705,"MOTOR VEHICLE"
"323","1968-08-17","D",1968,"SOUTH VIETNAM",10.90314592,106.3422518,"B-57",25,40,"BUILDINGS"
"324","1968-06-18","N",1968,"NORTH VIETNAM",17.422222,106.227777,"B-57",50,1650,"MOTOR VEHICLE"
"325","1966-08-04","D",1966,"NORTH VIETNAM",17.167,106.733,"B-57",500,818,"FORD"
"326","1967-09-07","N",1967,"NORTH VIETNAM",17.765277,105.780555,"B-57",0,1735,"MOTOR VEHICLE"
"327","1968-01-14","N",1968,"NORTH VIETNAM",17.9,106.418055,"B-57",799,1710,"SEGMENT\TRANS ROUTE"
"328","1966-06-14","N",1966,"NORTH VIETNAM",17.8,105.783,"B-57",1104,1205,"ROAD"
"329","1968-06-18","N",1968,"NORTH VIETNAM",17.422222,106.227777,"B-57",50,1450,"MOTOR VEHICLE"
"330","1968-03-28","N",1968,"NORTH VIETNAM",17.219,106.91,"B-57",50,1546,"AREA\DEPOT"
"331","1967-09-06","N",1967,"NORTH VIETNAM",17.009722,106.947222,"B-57",0,1626,"ANTI-AIRCRAFT"
"332","1967-07-11","N",1967,"NORTH VIETNAM",17.477777,106.516666,"B-57",0,1250,"MOTOR VEHICLE"
"333","1967-07-15","N",1967,"NORTH VIETNAM",17.679166,106.430555,"B-57",0,1601,"AREA\DEPOT"
"334","1967-07-24","N",1967,"NORTH VIETNAM",17.825,105.791666,"B-57",0,1532,"MOTOR VEHICLE"
"335","1966-04-20","D",1966,"SOUTH VIETNAM",14.85482797,108.8034072,"B-57",50,840,"BUILDINGS"
"336","1966-04-30","N",1966,"NORTH VIETNAM",17.75,105.766666,"B-57",500,1940,"ROAD"
"337","1967-07-18","N",1967,"NORTH VIETNAM",17.440277,106.534722,"B-57",0,1610,"MOTOR VEHICLE"
"338","1968-06-07","N",1968,"SOUTH VIETNAM",11.53720206,109.0528651,"B-57",25,0,"NO TARGET ACQUIRED"
"339","1967-09-18","N",1967,"NORTH VIETNAM",16.935,106.944444,"B-57",0,1315,"COMMAND POST"
"340","1967-09-27","N",1967,"NORTH VIETNAM",17.113888,107.030555,"B-57",0,1644,"UNKNOWN\UNIDENTIFIED"
"341","1967-09-23","N",1967,"NORTH VIETNAM",16.986111,107,"B-57",0,1318,"UNKNOWN\UNIDENTIFIED"
"342","1968-06-08","N",1968,"NORTH VIETNAM",17.786111,105.790277,"B-57",694,1225,"ANTI-AIRCRAFT"
"343","1966-04-06","D",1966,"SOUTH VIETNAM",16.40459766,107.0947265,"B-57",18,937,"BUILDINGS"
"344","1967-05-13","N",1967,"NORTH VIETNAM",17.25,106.75,"B-57",0,1329,"UNKNOWN\UNIDENTIFIED"
"345","1967-08-10","N",1967,"NORTH VIETNAM",17.467,106.55,"B-57",680,1700,"MOTOR VEHICLE"
"346","1966-08-03","D",1966,"NORTH VIETNAM",17.133,106.767,"B-57",500,827,"BUILDINGS"
"347","1967-07-28","N",1967,"NORTH VIETNAM",17.506944,106.591111,"B-57",0,1640,"MOTOR VEHICLE"
"348","1967-09-20","N",1967,"NORTH VIETNAM",17.286111,106.516666,"B-57",900,1325,"UNKNOWN\UNIDENTIFIED"
"349","1966-08-14","N",1966,"NORTH VIETNAM",17.333,106.333,"B-57",1104,1203,"ROAD"
"350","1967-09-21","N",1967,"NORTH VIETNAM",17.513888,106.498611,"B-57",680,1235,"LIGHTS ON ROAD"
"351","1966-04-09","D",1966,"NORTH VIETNAM",16.983333,106.633333,"B-57",680,230,"TROOPS"
"352","1967-08-06","N",1967,"NORTH VIETNAM",17.666,106.483,"B-57",100,1635,"MOTOR VEHICLE"
"353","1966-04-04","D",1966,"NORTH VIETNAM",17.75,105.783333,"B-57",272,320,"ROAD"
"354","1967-07-02","N",1967,"NORTH VIETNAM",17.86,105.810833,"B-57",0,1501,"TRUCK PARK\STOP"
"355","1967-09-11","N",1967,"NORTH VIETNAM",17.511111,106.508333,"B-57",900,1345,"MOTOR VEHICLE"
"356","1968-03-23","N",1968,"SOUTH VIETNAM",16.86763764,106.7619049,"B-57",25,2143,"ANTI-AIRCRAFT"
"357","1968-06-08","N",1968,"NORTH VIETNAM",17.786,105.79,"B-57",799,1225,"ANTI-AIRCRAFT"
"358","1969-01-16","D",1969,"SOUTH VIETNAM",11.16977526,106.3691053,"B-57",799,1010,"AREA\DEPOT"
"359","1967-09-23","N",1967,"NORTH VIETNAM",17.86,105.810833,"B-57",0,1550,"TRUCK PARK\STOP"
"360","1968-05-17","N",1968,"NORTH VIETNAM",17.881944,105.840277,"B-57",0,1555,"MOTOR VEHICLE"
"361","1967-05-16","D",1967,"NORTH VIETNAM",17.094444,106.838888,"B-57",0,419,"MOTOR VEHICLE"
"362","1967-09-11","N",1967,"NORTH VIETNAM",17.569444,106.448611,"B-57",0,1705,"MOTOR VEHICLE"
"363","1967-09-30","N",1967,"NORTH VIETNAM",17.003888,106.905,"B-57",0,1315,"ANTI-AIRCRAFT"
"364","1968-06-18","N",1968,"NORTH VIETNAM",17.422,106.228,"B-57",694,1400,"MOTOR VEHICLE"
"365","1967-06-26","N",1967,"NORTH VIETNAM",17.425,106.586111,"B-57",680,1346,"MOTOR VEHICLE"
"366","1967-09-03","N",1967,"NORTH VIETNAM",17.833333,105.794444,"B-57",0,1415,"MOTOR VEHICLE"
"367","1967-09-24","N",1967,"NORTH VIETNAM",17.025,106.952777,"B-57",680,1930,"ANTI-AIRCRAFT"
"368","1966-08-26","N",1966,"NORTH VIETNAM",17.8,105.783333,"B-57",0,1404,"ROAD"
"369","1968-06-03","N",1968,"NORTH VIETNAM",17.292,106.617,"B-57",799,1236,"TRUCK PARK\STOP"
"370","1967-06-17","N",1967,"NORTH VIETNAM",17.037,106.917,"B-57",799,1146,"ANTI-AIRCRAFT"
"371","1967-09-26","N",1967,"NORTH VIETNAM",17.788888,106.2625,"B-57",500,1830,"AREA\DEPOT"
"372","1967-07-12","N",1967,"NORTH VIETNAM",17.620833,106.466666,"B-57",0,1435,"MOTOR VEHICLE"
"373","1967-07-04","N",1967,"NORTH VIETNAM",17.883333,105.786111,"B-57",0,1540,"MOTOR VEHICLE"
"374","1966-08-23","N",1966,"NORTH VIETNAM",17.8,105.783,"B-57",1104,1350,"ROAD"
"375","1966-08-26","D",1966,"NORTH VIETNAM",16.883333,106.55,"B-57",0,1005,"AREA\DEPOT"
"376","1967-09-21","N",1967,"NORTH VIETNAM",17.680555,106.490277,"B-57",0,1250,"LIGHTS ON ROAD"
"377","1966-04-28","N",1966,"NORTH VIETNAM",17.833333,105.8,"B-57",0,1859,"ROAD"
"378","1967-07-27","N",1967,"NORTH VIETNAM",17.506944,106.506944,"B-57",0,1540,"MOTOR VEHICLE"
"379","1967-07-26","N",1967,"NORTH VIETNAM",17.484722,106.568055,"B-57",0,1245,"ANTI-AIRCRAFT"
"380","1967-05-20","N",1967,"NORTH VIETNAM",17.609444,106.325,"B-57",0,2042,"AREA\DEPOT"
"381","1967-09-08","N",1967,"NORTH VIETNAM",17.444444,106.541666,"B-57",0,1627,"LIGHTS ON ROAD"
"382","1967-07-10","N",1967,"NORTH VIETNAM",17.773611,105.794444,"B-57",0,1545,"MOTOR VEHICLE"
"383","1967-07-10","N",1967,"NORTH VIETNAM",17.675,106.497222,"B-57",0,1430,"MOTOR VEHICLE"
"384","1967-07-05","N",1967,"NORTH VIETNAM",17.452777,106.625,"B-57",0,1442,"MOTOR VEHICLE"
"385","1966-09-03","Unknown",1966,"SOUTH VIETNAM",0.24772058,107.2659471,"B-57",50,10,"AREA\DEPOT"
"386","1968-09-11","D",1968,"SOUTH VIETNAM",15.35914728,107.756228,"B-57",50,45,"BASE"
"387","1968-09-04","D",1968,"SOUTH VIETNAM",15.81741027,107.938679,"B-57",799,357,"AREA\DEPOT"
"388","1967-06-30","N",1967,"NORTH VIETNAM",17.542,106.554,"B-57",680,1640,"MOTOR VEHICLE"
"389","1967-09-11","N",1967,"NORTH VIETNAM",17.511111,106.508333,"B-57",0,1345,"MOTOR VEHICLE"
"390","1968-06-13","N",1968,"NORTH VIETNAM",17.845,106.108,"B-57",799,2035,"MOTOR VEHICLE"
"391","1967-05-29","N",1967,"NORTH VIETNAM",17.05,106.9,"B-57",0,1840,"TRUCK PARK\STOP"
"392","1968-06-23","N",1968,"NORTH VIETNAM",17.314,106.166,"B-57",25,1334,"MOTOR VEHICLE"
"393","1968-03-09","N",1968,"NORTH VIETNAM",17.733,106.475,"B-57",799,1215,"MOTOR VEHICLE"
"394","1968-05-12","N",1968,"NORTH VIETNAM",17.577777,106.309166,"B-57",0,1852,"TRUCK PARK\STOP"
"395","1968-01-12","N",1968,"NORTH VIETNAM",17.358,106.217,"B-57",799,1445,"MOTOR VEHICLE"
"396","1966-04-23","D",1966,"SOUTH VIETNAM",14.83856517,107.626927,"B-57",25,208,"ROAD"
"397","1967-09-08","N",1967,"NORTH VIETNAM",17.444444,106.541666,"B-57",0,1627,"LIGHTS ON ROAD"
"398","1967-09-03","N",1967,"NORTH VIETNAM",17.483333,106.530555,"B-57",0,1605,"LIGHTS ON ROAD"
"399","1968-09-11","D",1968,"SOUTH VIETNAM",15.35914728,107.756228,"B-57",0,45,"BASE"
"400","1967-09-06","N",1967,"NORTH VIETNAM",17.945833,105.752777,"B-57",0,2125,"AREA\DEPOT"
"401","1966-09-07","D",1966,"NORTH VIETNAM",17.044,106.952,"B-57",50,648,"FERRY"
"402","1968-01-18","N",1968,"NORTH VIETNAM",17.105,106.828,"B-57",799,1730,"BRIDGE"
"403","1966-08-31","D",1966,"NORTH VIETNAM",16.916666,106.45,"B-57",0,324,"AREA\DEPOT"
"404","1966-04-23","N",1966,"NORTH VIETNAM",17.833333,105.883333,"B-57",263,1514,"TROOPS"
"405","1968-09-08","N",1968,"SOUTH VIETNAM",16.88042131,107.0398402,"B-57",799,1615,"BUILDINGS"
"406","1967-06-25","N",1967,"NORTH VIETNAM",17.633,106.383,"B-57",500,1445,"MOTOR VEHICLE"
"407","1967-07-18","N",1967,"NORTH VIETNAM",17.638888,106.129166,"B-57",0,1430,"AREA\DEPOT"
"408","1968-03-28","N",1968,"SOUTH VIETNAM",16.8448014,106.9006742,"B-57",50,1947,"UNKNOWN\UNIDENTIFIED"
"409","1967-09-09","N",1967,"NORTH VIETNAM",17.4675,106.501388,"B-57",0,1400,"LIGHTS ON ROAD"
"410","1967-08-01","N",1967,"NORTH VIETNAM",17.597222,106.536111,"B-57",680,1234,"ANTI-AIRCRAFT"
"411","1967-07-26","N",1967,"NORTH VIETNAM",17.561111,106.522222,"B-57",0,1550,"ANTI-AIRCRAFT"
"412","1967-09-10","N",1967,"NORTH VIETNAM",17.652777,106.445833,"B-57",0,1613,"LIGHTS ON ROAD"
"413","1967-06-24","D",1967,"NORTH VIETNAM",16.983,106.643,"B-57",680,1417,"ROAD"
"414","1967-09-13","N",1967,"NORTH VIETNAM",17.575,106.541666,"B-57",0,1310,"MOTOR VEHICLE"
"415","1966-04-03","D",1966,"NORTH VIETNAM",17.966666,105.816666,"B-57",0,1014,"ROAD"
"416","1968-03-30","D",1968,"SOUTH VIETNAM",11.3363311,108.7702784,"B-57",25,645,"AREA\DEPOT"
"417","1966-08-28","N",1966,"NORTH VIETNAM",17.283333,106.2,"B-57",0,1829,"ROAD"
"418","1968-09-05","N",1968,"SOUTH VIETNAM",12.42576768,107.6033208,"B-57",50,1822,"AREA\DEPOT"
"419","1966-09-20","D",1966,"NORTH VIETNAM",17.702777,106.448611,"B-57",272,1246,"BRIDGE"
"420","1966-09-09","D",1966,"NORTH VIETNAM",17.951,106.047,"B-57",561,554,"FORD"
"421","1967-05-23","N",1967,"NORTH VIETNAM",17.077777,107.119444,"B-57",799,1814,"UNKNOWN\UNIDENTIFIED"
"422","1968-09-04","D",1968,"SOUTH VIETNAM",15.81490306,107.9237167,"B-57",799,416,"AREA\DEPOT"
"423","1967-09-02","N",1967,"NORTH VIETNAM",17.858333,106.438888,"B-57",680,1646,"MOTOR VEHICLE"
"424","1967-07-22","N",1967,"NORTH VIETNAM",17.608888,106.509444,"B-57",0,1620,"TRUCK PARK\STOP"
"425","1967-09-09","Unknown",1967,"NORTH VIETNAM",17.483333,106.566666,"B-57",0,1500,"MOTOR VEHICLE"
"426","1967-09-27","N",1967,"NORTH VIETNAM",17.113888,107.030555,"B-57",0,1919,"UNKNOWN\UNIDENTIFIED"
"427","1968-09-04","D",1968,"SOUTH VIETNAM",10.59396256,107.6228746,"B-57",0,20,"BASE"
"428","1967-07-14","N",1967,"NORTH VIETNAM",17.813888,106.194444,"B-57",0,1850,"MOTOR VEHICLE"
"429","1967-07-28","N",1967,"NORTH VIETNAM",17.551388,106.547222,"B-57",0,1230,"MOTOR VEHICLE"
"430","1966-04-17","D",1966,"NORTH VIETNAM",17.3,106.2,"B-57",0,110,"FOX HOLES"
"431","1967-09-15","N",1967,"NORTH VIETNAM",17.013888,106.983333,"B-57",0,1240,"ANTI-AIRCRAFT"
"432","1966-08-15","D",1966,"NORTH VIETNAM",17.117,106.667,"B-57",1104,705,"MOTOR VEHICLE"
"433","1967-07-29","N",1967,"NORTH VIETNAM",17.861111,106.441666,"B-57",0,1740,"MOTOR VEHICLE"
"434","1968-06-06","N",1968,"NORTH VIETNAM",17.080277,106.870833,"B-57",799,1806,"AREA\DEPOT"
"435","1967-07-31","N",1967,"NORTH VIETNAM",17.7375,106.35,"B-57",0,1615,"MOTOR VEHICLE"
"436","1967-09-09","N",1967,"NORTH VIETNAM",17.4675,106.501388,"B-57",0,1400,"LIGHTS ON ROAD"
"437","1967-05-04","N",1967,"NORTH VIETNAM",16.906944,106.788888,"B-57",680,1315,"AREA\DEPOT"
"438","1967-09-20","N",1967,"NORTH VIETNAM",17.475,106.55,"B-57",0,1600,"UNKNOWN\UNIDENTIFIED"
"439","1968-03-25","N",1968,"SOUTH VIETNAM",16.84196301,106.9046809,"B-57",799,1237,"ANTI-AIRCRAFT"
"440","1967-09-02","N",1967,"NORTH VIETNAM",17.316666,106.638888,"B-57",0,1410,"LIGHTS ON ROAD"
"441","1967-07-09","N",1967,"NORTH VIETNAM",17.569444,106.454166,"B-57",0,1455,"MOTOR VEHICLE"
"442","1966-08-17","D",1966,"NORTH VIETNAM",17.083,106.983,"B-57",272,824,"AREA\DEPOT"
"443","1966-08-18","D",1966,"NORTH VIETNAM",17.067,106.767,"B-57",272,812,"AREA\DEPOT"
"444","1967-09-07","N",1967,"NORTH VIETNAM",17.808333,105.783333,"B-57",680,1725,"MOTOR VEHICLE"
"445","1967-09-20","N",1967,"NORTH VIETNAM",17.475,106.55,"B-57",0,1600,"UNKNOWN\UNIDENTIFIED"
"446","1967-07-22","N",1967,"NORTH VIETNAM",17.661111,106.438888,"B-57",0,1515,"MOTOR VEHICLE"
"447","1967-09-02","N",1967,"NORTH VIETNAM",17.858333,106.438888,"B-57",500,1646,"MOTOR VEHICLE"
"448","1966-04-28","N",1966,"NORTH VIETNAM",18.016666,105.866666,"B-57",0,1743,"ROAD"
"449","1967-07-25","N",1967,"NORTH VIETNAM",17.815277,106.440833,"B-57",0,1550,"MOTOR VEHICLE"
"450","1966-09-17","D",1966,"NORTH VIETNAM",16.9,106.625,"B-57",680,1500,"AREA\DEPOT"
"451","1967-05-29","D",1967,"NORTH VIETNAM",16.979166,106.904166,"B-57",0,1232,"BIVOUAC"
"452","1967-09-12","N",1967,"NORTH VIETNAM",17.073333,106.888888,"B-57",900,1352,"AREA\DEPOT"
"453","1968-03-19","N",1968,"NORTH VIETNAM",16.972,107.11,"B-57",25,1835,"BUILDINGS"
"454","1968-09-08","N",1968,"SOUTH VIETNAM",16.88042131,107.0398402,"B-57",0,1615,"BUILDINGS"
"455","1968-03-28","N",1968,"SOUTH VIETNAM",16.63952248,106.5854343,"B-57",900,1834,"TROOPS"
"456","1968-06-19","N",1968,"NORTH VIETNAM",17.299,106.2,"B-57",694,1629,"ROAD"
"457","1966-04-02","D",1966,"NORTH VIETNAM",17.75,105.766666,"B-57",0,252,"ROAD"
"458","1968-06-13","N",1968,"NORTH VIETNAM",17.845,106.108333,"B-57",50,2035,"MOTOR VEHICLE"
"459","1968-06-22","N",1968,"NORTH VIETNAM",17.319,106.176,"B-57",694,1300,"MOTOR VEHICLE"
"460","1968-06-07","N",1968,"NORTH VIETNAM",17.651388,106.501388,"B-57",50,1240,"MOTOR VEHICLE"
"461","1967-09-13","N",1967,"NORTH VIETNAM",17.531388,106.516666,"B-57",680,1603,"LIGHTS ON ROAD"
"462","1966-08-07","D",1966,"NORTH VIETNAM",17.033,107.1,"B-57",50,910,"BRIDGE"
"463","1968-06-19","N",1968,"NORTH VIETNAM",17.419444,106.216666,"B-57",694,1954,"MOTOR VEHICLE"
"464","1967-07-23","D",1967,"NORTH VIETNAM",17.436111,106.566666,"B-57",0,1400,"MOTOR VEHICLE"
"465","1968-06-19","N",1968,"NORTH VIETNAM",17.419,106.217,"B-57",694,1954,"MOTOR VEHICLE"
